451 3981.942700 1.038E-63 1.854E-09.05000.05016936.25540.750.000000              3              1                    O 16q     350000 1 1 0 0 0 0    29.0   33.0
451 3984.782100 3.838E-68 4.023E-08.05000.05019846.89020.750.000000              5              3                    O 13q     350000 1 1 0 0 0 0    69.0   81.0
451 3986.227400 1.508E-93 7.122E-10.05000.05030997.52130.750.000000              3              0                    O 28q     350000 1 1 0 0 0 0    53.0   57.0
451 3988.707700 4.562E-59 3.137E-07.05000.05015818.28780.750.000000              5              4                    S  3q     350000 1 1 0 0 0 0    33.0   21.0
451 3997.694400 1.769E-43 3.854E-07.05000.050 8087.00260.750.000000              3              2                    S  0q     350000 1 1 0 0 0 0     5.0    1.0
451 4000.055100 2.122E-32 2.335E-07.05000.050 3187.47050.750.000000              1              0                    Q  7q     350000 1 1 0 0 0 0    45.0   45.0
451 4000.215100 1.350E-86 1.601E-06.05000.05029453.54360.750.000000              6              5                    S 17q     350000 1 1 0 0 0 0   117.0  105.0
451 4003.484800 2.754E-86 3.482E-07.05000.05028884.04040.750.000000              9              7                    Q 11q     350000 1 1 0 0 0 0    69.0   69.0
451 4021.843300 2.518E-92 1.190E-07.05000.05031685.72430.750.000000              4              2                    Q 25q     350000 1 1 0 0 0 0   153.0  153.0
451 4023.543100 2.165E-92 2.015E-09.05000.05030643.34580.750.000000              4              1                    O 26q     350000 1 1 0 0 0 0    49.0   53.0
451 4034.052100 1.093E-85 4.044E-07.05000.05028284.69500.750.000000             10              8                    Q  6q     350000 1 1 0 0 0 0    13.0   13.0
451 4035.063300 4.228E-92 1.045E-09.05000.05030311.73580.750.000000              7              4                    O 20q     350000 1 1 0 0 0 0    37.0   41.0
451 4036.914700 1.005E-89 2.245E-07.05000.05030311.73580.750.000000              6              4                    Q 20q     350000 1 1 0 0 0 0    41.0   41.0
451 4039.057300 5.861E-70 2.491E-08.05000.05020314.82630.750.000000              6              5                    S  6q     350000 1 1 0 0 0 0    17.0   13.0
451 4039.491700 2.685E-31 2.440E-07.05000.050 2414.89700.750.000000              1              0                    Q  6q     350000 1 1 0 0 0 0    13.0   13.0
